label,content
0,chart shows current cases turkey
0,augusto heleno brazilian general cured covid19 infection chloroquine
0,dead bodies coronavirus patients discarded mass graves italy according 23second video clip gone viral social media
0,partly coronavirus not reach chinese cities beijing shanghai russia north korea
0,supposed quote argentinian president alerting goverment aid going removed violeted quarantine
0,image shared hundreds times multiple posts facebook alongside claim shows poster issued activist group extinction rebellion states corona cure humans disease
0,video shows bodies streets saying current situation italy
0,putin enter meeting ministries wearing yellow suit quarantine doctors protect catching covid19
0,yearold man unemployed covid19 crisis attempted suicide paulo
0,sri lanka sathosa supermarket trucks bearing image pm mahinda rajapaksa distribute food current covid19 curfew text condemning act mentioning ethical carry acts difficult times gain political advantange
0,france canceled fees electricity gas water rent
0,prince charles infected coronavirus meeting indian singer kanika kapoor
0,positive coronavirus cases nagpur doctors ventilator
0,numerous conspiracy theories shared social media claim 5g mobile networks novel coronavirus pandemic
0,no ministry economic development summoned italians avoid sharing videos whatsapp overcharging issues given working home covid19 emergency
0,north korean president ordered shoot coronavirus pateint country
0,viral video claims mass graves italy
0,treatment covid19 manufactured uganda
0,american die selfadministered chloroquine
0,publication claiming city san jos costa rica created mass graves covid19 victims
0,coronavirus makeup creams
0,coronavirus remains asphalt days
0,nairobi governor mike sonko donated million shillings covid19 response
0,countries use nivaquine chloroquine malaria not affected coronavirus
0,publication facebook assures confirmed spanish president vice presidents ill covid19 assures king close parliament dissolve cortes political military control country
0,cigarette smoke spreads coronavirus
0,mosquitoes spread coronavirus
0,internet crash lockdown
0,france state pays billions year army only billion inhabitants health
0,video circulating whatsapp covid19 patient escaping hospital costa rica
0,message image claims drinking coffee help prevent new coronavirus
0,whatsapp chain workers argentina important lab testing coronavirus advised not leave house weeks infection peak
0,pakistani doctor dr osama riaz message taking breath
0,indian army built thousand bed quarantine facility covid19
0,streaming apps netflix amazon prime free subscriptions covid19 outbreak india
0,indian government snooping messages social media social media platforms wll monitored covid19 messages
0,dealing thirty patients italien doctor couple took masks stared hearts died later
0,application menthol ointment nostrils helps prevent virus
0,image couple claimed doctors lost lives coronavirus
0,message sent whatsapp states ministry defense china announced successfully developed vaccine new coronavirus causes covid19 disease portugal receive doses days
0,says leave objects sun avoid contracting coronavirus
0,photographs published facebook claim portray coffins victims new coronavirus italy
0,offering monetary help buy medicines food emergency
0,doctors italy die day coronavirus
0,thanks halt imposed government travel boats covid19 crocodile shown venice canals
0,italian people streets surerendering farewelling world covid19
0,news bullettin thousand proves covid19 created laboratory wuhan
0,government mandated decree salary cut high public officials
0,malaysia dismiss residents outside home drones shoot fireworks
0,photo italian pm giuseppe conte cried regretting late lockdown
0,providing food aid south american countries coronavirus pandemic
0,china got prepared contain virus let population got infected
0,italians accept islam en masse
0,brasilian singer preta gile infected covid19 performed thousand people
0,post says vaccine new coronavirus available days
0,facebook posts featuring photo ventilators state new york claim devices stuck warehouse
0,president national assembly serbia maja gojkovic claimed according constitution parliament cannot session state emergency
0,no not charged thirty euro fine driving persons car lockdown
0,costa rica dead bodies not returned families
0,costa rica red cross walmart giving emergency funds covid19
0,video shows malaysian police sanction people violated lockdown stipulation hitting foot sole
0,gargling hot water cures coronavirus says doctor mumbai covid19 hospital
0,police commissioner mumbai asked essential services available certain hours
0,false oms grants food medicine vouchers
1,partly says order gov tony evers children cannot legally dinner anymore
1,says nancy pelosi coronavirus includes tax credits solar wind energy retirement plans community newspaper employees million pbs climate change studies
0,gargling warm water salt vinegar eliminates virus sarscov2
0,post says march seven ninety people died italy including thirty kids
